0.013310, 5
0.023675, 6
0.032900, 6
0.041183, 7
0.049219, 7
0.056253, 8
0.062769, 9
0.069282, 9
0.074833, 11
0.080615, 10
0.086052, 11
0.090962, 12
0.095920, 12
0.100845, 12
0.105274, 14
0.109836, 13
0.114465, 13
0.118776, 14
0.122940, 15
0.127161, 14
0.131392, 14
0.135216, 16
0.138978, 16
0.142826, 16
0.146706, 16
0.150387, 16
0.153950, 17
0.157550, 17
0.161156, 17
0.164705, 17
0.168003, 18
0.171363, 18
0.174751, 18
0.178216, 18
0.181509, 18
0.184628, 20
0.187747, 20
0.190908, 19
0.194083, 19
0.197191, 20
0.200106, 21
0.203087, 20
0.206092, 20
0.209115, 20
0.212087, 21
0.214879, 22
0.217647, 22
0.220457, 22
0.223292, 22
0.226173, 21
0.228955, 22
0.231596, 23
0.234222, 23
0.236886, 23
0.239550, 23
0.242266, 23
0.244893, 23
0.247468, 24
0.250042, 24
0.252645, 24
0.255230, 24
0.257847, 23
0.260416, 24
0.262891, 25
0.265367, 25
0.267889, 24
0.270412, 24
0.272957, 24
0.275474, 24
0.277878, 26
0.280225, 26
0.282614, 26
0.285013, 26
0.287450, 25
0.289892, 25
0.292314, 25
0.294609, 27
0.296918, 27
0.299233, 27
0.301576, 26
0.303933, 26
0.306328, 26
0.308661, 26
0.310899, 27
0.313115, 28
0.315354, 27
0.317602, 27
0.319878, 27
0.322160, 27
0.324432, 27
0.326609, 28
0.328786, 28
0.330954, 28
0.333141, 28
0.335337, 28
0.337561, 28
0.339771, 28
0.341929, 28
0.344058, 29
0.346207, 29
0.348342, 29
0.350495, 29
0.352654, 28
0.354840, 28
0.356955, 29
0.359046, 29
0.361138, 29
0.363248, 29
0.365344, 29
0.367465, 29
0.369585, 29
0.371715, 29
0.373760, 30
0.375799, 30
0.377849, 30
0.379908, 30
0.381957, 30
0.384021, 30
0.386094, 30
0.388162, 30
0.390140, 31
0.392143, 31
0.394140, 31
0.396152, 31
0.398154, 31
0.400175, 30
0.402196, 30
0.404217, 30
0.406154, 32
0.408108, 31
0.410068, 31
0.412037, 31
0.413992, 31
0.415965, 31
0.417944, 31
0.419931, 31
0.421834, 32
0.423751, 32
0.425672, 32
0.427603, 32
0.429520, 32
0.431455, 32
0.433395, 32
0.435354, 31
0.437242, 33
0.439130, 33
0.441019, 33
0.442925, 32
0.444813, 33
0.446720, 32
0.448632, 32
0.450567, 32
0.452464, 32
0.454338, 33
0.456203, 33
0.458076, 33
0.459941, 33
0.461824, 33
0.463712, 33
0.465624, 32
0.467526, 32
0.469409, 33
0.471255, 33
0.473114, 33
0.474964, 33
0.476834, 33
0.478704, 33
0.480592, 33
0.482495, 32
0.484392, 32
0.486224, 34
0.488061, 34
0.489878, 34
0.491719, 33
0.493556, 34
0.495426, 33
0.497295, 33
0.499189, 33
0.501035, 33
0.502833, 34
0.504618, 35
0.506426, 34
0.508229, 34
0.510061, 34
0.511898, 34
0.513768, 33
0.515623, 33
0.517426, 34
0.519191, 35
0.520975, 35
0.522759, 35
0.524567, 34
0.526384, 34
0.528230, 33
0.530076, 33
0.531912, 34
0.533687, 35
0.535457, 35
0.537231, 35
0.539025, 34
0.540823, 34
0.542659, 34
0.544490, 34
0.546336, 33
0.548140, 34
0.549900, 35
0.551637, 35
0.553402, 35
0.555173, 35
0.556971, 34
0.558770, 34
0.560583, 34
0.562381, 34
0.564165, 35
0.565898, 36
0.567639, 35
0.569390, 35
0.571165, 35
0.572940, 35
0.574734, 34
0.576509, 35
0.578303, 34
0.580082, 35
0.581828, 35
0.583561, 36
0.585321, 35
0.587081, 35
0.588856, 35
0.590622, 35
0.592401, 35
0.594180, 35
0.595965, 35
0.597692, 36
0.599429, 35
0.601165, 35
0.602916, 35
0.604653, 35
0.606409, 35
0.608166, 35
0.609945, 35
0.611715, 35
0.613466, 35
0.615194, 36
0.616926, 36
0.618654, 36
0.620391, 35
0.622142, 35
0.623908, 35
0.625678, 35
0.627472, 34
0.629214, 35
0.630927, 36
0.632622, 36
0.634340, 36
0.636058, 36
0.637795, 35
0.639542, 35
0.641316, 35
0.643082, 35
0.644823, 35
0.646504, 37
0.648203, 36
0.649902, 36
0.651625, 36
0.653353, 36
0.655113, 35
0.656869, 35
0.658635, 35
0.660358, 36
0.662047, 36
0.663718, 37
0.665417, 36
0.667117, 36
0.668844, 36
0.670577, 36
0.672319, 35
0.674046, 36
0.675774, 36
0.677454, 37
0.679134, 37
0.680815, 37
0.682523, 36
0.684237, 36
0.685960, 36
0.687668, 36
0.689396, 36
0.691119, 36
0.692827, 36
0.694489, 37
0.696174, 37
0.697859, 37
0.699558, 36
0.701243, 37
0.702947, 36
0.704651, 36
0.706374, 36
0.708078, 36
0.709767, 36
0.711438, 37
0.713124, 37
0.714795, 37
0.716480, 37
0.718169, 36
0.719883, 36
0.721596, 36
0.723338, 35
0.725033, 36
0.726694, 37
0.728342, 37
0.730008, 37
0.731678, 37
0.733368, 36
0.735058, 36
0.736786, 36
0.738504, 36
0.740212, 36
0.741864, 37
0.743521, 37
0.745173, 37
0.746858, 37
0.748538, 37
0.750251, 36
0.751965, 36
0.753688, 36
0.755387, 36
0.757067, 37
0.758705, 38
0.760366, 37
0.762028, 37
0.763722, 36
0.765416, 36
0.767115, 36
0.768809, 36
0.770517, 36
0.772206, 36
0.773872, 37
0.775524, 37
0.777204, 37
0.778884, 37
0.780579, 36
0.782259, 37
0.783953, 36
0.785653, 36
0.787366, 36
0.789037, 37
0.790703, 37
0.792364, 37
0.794044, 37
0.795706, 37
0.797391, 37
0.799071, 37
0.800780, 36
0.802489, 36
0.804197, 36
0.805863, 37
0.807520, 37
0.809167, 37
0.810828, 37
0.812494, 37
0.814179, 37
0.815869, 36
0.817591, 36
0.819300, 36
0.820980, 37
0.822613, 38
0.824255, 38
0.825902, 37
0.827573, 37
0.829249, 37
0.830948, 36
0.832657, 36
0.834370, 36
0.836046, 37
0.837693, 37
0.839321, 38
0.840969, 37
0.842621, 37
0.844301, 37
0.845981, 37
0.847671, 36
0.849351, 37
0.851041, 36
0.852702, 37
0.854345, 38
0.855987, 38
0.857658, 37
0.859329, 37
0.861014, 37
0.862685, 37
0.864370, 37
0.866059, 36
0.867759, 36
0.869406, 37
0.871057, 37
0.872714, 37
0.874380, 37
0.876037, 37
0.877708, 37
0.879379, 37
0.881074, 36
0.882768, 36
0.884468, 36
0.886119, 37
0.887771, 37
0.889414, 38
0.891070, 37
0.892731, 37
0.894411, 37
0.896096, 37
0.897809, 36
0.899512, 36
0.901178, 37
0.902806, 38
0.904443, 38
0.906086, 38
0.907757, 37
0.909423, 37
0.911122, 36
0.912821, 36
0.914530, 36
0.916196, 37
0.917834, 38
0.919457, 38
0.921100, 38
0.922742, 38
0.924418, 37
0.926093, 37
0.927778, 37
0.929454, 37
0.931139, 37
0.932790, 37
0.934424, 38
0.936061, 38
0.937728, 37
0.939394, 37
0.941074, 37
0.942740, 37
0.944421, 37
0.946106, 37
0.947800, 36
0.949443, 38
0.951094, 37
0.952746, 37
0.954403, 37
0.956055, 37
0.957721, 37
0.959392, 37
0.961082, 36
0.962776, 36
0.964466, 36
0.966118, 37
0.967765, 37
0.969402, 38
0.971054, 37
0.972711, 37
0.974387, 37
0.976067, 37
0.977776, 36
0.979475, 36
0.981137, 37
0.982761, 38
0.984398, 38
0.986036, 38
0.987698, 37
0.989364, 37
0.991058, 36
0.992748, 36
0.994452, 36
0.996123, 37
0.997761, 38
0.999375, 38
1.001012, 38
1.002659, 37
1.004330, 37
1.006001, 37
1.007681, 37
1.009352, 37
1.011036, 37
1.012687, 37
1.014320, 38
1.015952, 38
1.017618, 37
1.019279, 37
1.020955, 37
1.022616, 37
1.024291, 37
1.025971, 37
1.027661, 36
1.029307, 37
1.030954, 37
1.032601, 37
1.034258, 37
1.035905, 37
1.037565, 37
1.039227, 37
1.040916, 36
1.042606, 36
1.044295, 36
1.045942, 37
1.047584, 38
1.049216, 38
1.050858, 38
1.052505, 37
1.054180, 37
1.055851, 37
1.057554, 36
1.059248, 36
1.060913, 37
1.062532, 38
1.064160, 38
1.065793, 38
1.067449, 37
1.069105, 37
1.070795, 36
1.072484, 36
1.074178, 36
1.075849, 37
1.077491, 38
1.079100, 38
1.080737, 38
1.082374, 38
1.084040, 37
1.085710, 37
1.087381, 37
1.089051, 37
1.090726, 37
1.092383, 37
1.094020, 38
1.095648, 38
1.097304, 37
1.098960, 37
1.100626, 37
1.102282, 37
1.103958, 37
1.105633, 37
1.107317, 37
1.108964, 37
1.110606, 38
1.112249, 38
1.113900, 37
1.115538, 38
1.117199, 37
1.118855, 37
1.120540, 37
1.122220, 37
1.123919, 36
1.125566, 37
1.127198, 38
1.128816, 38
1.130454, 38
1.132091, 38
1.133752, 37
1.135413, 37
1.137107, 36
1.138801, 36
1.140466, 37
1.142080, 38
1.143708, 38
1.145336, 38
1.146988, 37
1.148639, 37
1.150324, 37
1.152004, 37
1.153698, 36
1.155368, 37
1.157015, 37
1.158629, 38
1.160262, 38
1.161899, 38
